  1.00541E-02,  1.03270E-02,  1.06036E-02,  1.08835E-02,  1.11662E-02,  1.14512E-02,  1.17379E-02,  1.20256E-02,  1.23137E-02,  1.26013E-02,  1.28876E-02,  1.31719E-02,  1.34533E-02,  1.37308E-02,  1.40036E-02,  1.42708E-02,  1.45314E-02,  1.47847E-02,  1.50297E-02,  1.52656E-02,  1.54918E-02,  1.57075E-02,  1.59121E-02,  1.61050E-02,  1.62859E-02,  1.64542E-02,  1.66096E-02,  1.67518E-02,  1.68806E-02,  1.69957E-02,  1.70969E-02,  1.71841E-02,  1.72571E-02,  1.73156E-02,  1.73595E-02,  1.73886E-02,  1.74026E-02,  1.74013E-02,  1.73845E-02,  1.73520E-02,  1.73036E-02,  1.72393E-02,  1.71588E-02,  1.70623E-02,  1.69498E-02,  1.68215E-02,  1.66777E-02,  1.65186E-02,  1.63449E-02,  1.61570E-02,  1.59557E-02,  1.57417E-02,  1.55157E-02,  1.52789E-02,  1.50319E-02,  1.47760E-02,  1.45120E-02,  1.42411E-02,  1.39642E-02,  1.36823E-02,  1.33966E-02,  1.31078E-02,  1.28170E-02,  1.25250E-02,  1.22327E-02,  1.19408E-02,  1.16500E-02,  1.13611E-02,  1.10745E-02,  1.07909E-02,  1.05107E-02,  1.02343E-02,  9.96214E-03,
  1.02648E-02,  1.05514E-02,  1.08424E-02,  1.11371E-02,  1.14352E-02,  1.17361E-02,  1.20391E-02,  1.23434E-02,  1.26484E-02,  1.29533E-02,  1.32570E-02,  1.35588E-02,  1.38576E-02,  1.41526E-02,  1.44425E-02,  1.47266E-02,  1.50037E-02,  1.52729E-02,  1.55332E-02,  1.57838E-02,  1.60239E-02,  1.62526E-02,  1.64694E-02,  1.66737E-02,  1.68649E-02,  1.70427E-02,  1.72067E-02,  1.73566E-02,  1.74922E-02,  1.76134E-02,  1.77200E-02,  1.78118E-02,  1.78886E-02,  1.79503E-02,  1.79966E-02,  1.80274E-02,  1.80424E-02,  1.80413E-02,  1.80239E-02,  1.79899E-02,  1.79390E-02,  1.78712E-02,  1.77862E-02,  1.76840E-02,  1.75647E-02,  1.74285E-02,  1.72755E-02,  1.71062E-02,  1.69211E-02,  1.67208E-02,  1.65060E-02,  1.62776E-02,  1.60365E-02,  1.57837E-02,  1.55202E-02,  1.52472E-02,  1.49658E-02,  1.46771E-02,  1.43822E-02,  1.40824E-02,  1.37786E-02,  1.34720E-02,  1.31635E-02,  1.28541E-02,  1.25448E-02,  1.22362E-02,  1.19293E-02,  1.16246E-02,  1.13228E-02,  1.10245E-02,  1.07302E-02,  1.04403E-02,  1.01552E-02,
  1.04793E-02,  1.07806E-02,  1.10867E-02,  1.13973E-02,  1.17118E-02,  1.20296E-02,  1.23500E-02,  1.26722E-02,  1.29955E-02,  1.33189E-02,  1.36414E-02,  1.39621E-02,  1.42798E-02,  1.45935E-02,  1.49021E-02,  1.52044E-02,  1.54993E-02,  1.57857E-02,  1.60626E-02,  1.63289E-02,  1.65838E-02,  1.68265E-02,  1.70562E-02,  1.72724E-02,  1.74745E-02,  1.76621E-02,  1.78350E-02,  1.79929E-02,  1.81355E-02,  1.82629E-02,  1.83748E-02,  1.84712E-02,  1.85519E-02,  1.86168E-02,  1.86656E-02,  1.86982E-02,  1.87142E-02,  1.87134E-02,  1.86954E-02,  1.86599E-02,  1.86066E-02,  1.85352E-02,  1.84455E-02,  1.83374E-02,  1.82110E-02,  1.80663E-02,  1.79037E-02,  1.77234E-02,  1.75261E-02,  1.73124E-02,  1.70831E-02,  1.68392E-02,  1.65817E-02,  1.63116E-02,  1.60302E-02,  1.57387E-02,  1.54384E-02,  1.51305E-02,  1.48163E-02,  1.44971E-02,  1.41740E-02,  1.38482E-02,  1.35208E-02,  1.31928E-02,  1.28653E-02,  1.25390E-02,  1.22148E-02,  1.18935E-02,  1.15756E-02,  1.12619E-02,  1.09527E-02,  1.06486E-02,  1.03499E-02,
  1.06976E-02,  1.10142E-02,  1.13365E-02,  1.16639E-02,  1.19959E-02,  1.23318E-02,  1.26709E-02,  1.30123E-02,  1.33553E-02,  1.36987E-02,  1.40415E-02,  1.43826E-02,  1.47209E-02,  1.50550E-02,  1.53837E-02,  1.57058E-02,  1.60200E-02,  1.63250E-02,  1.66197E-02,  1.69030E-02,  1.71739E-02,  1.74314E-02,  1.76748E-02,  1.79035E-02,  1.81170E-02,  1.83148E-02,  1.84967E-02,  1.86626E-02,  1.88123E-02,  1.89458E-02,  1.90630E-02,  1.91640E-02,  1.92485E-02,  1.93166E-02,  1.93680E-02,  1.94024E-02,  1.94196E-02,  1.94191E-02,  1.94007E-02,  1.93637E-02,  1.93080E-02,  1.92330E-02,  1.91385E-02,  1.90243E-02,  1.88905E-02,  1.87369E-02,  1.85639E-02,  1.83720E-02,  1.81616E-02,  1.79335E-02,  1.76885E-02,  1.74278E-02,  1.71525E-02,  1.68638E-02,  1.65630E-02,  1.62515E-02,  1.59307E-02,  1.56021E-02,  1.52670E-02,  1.49269E-02,  1.45830E-02,  1.42366E-02,  1.38889E-02,  1.35410E-02,  1.31941E-02,  1.28489E-02,  1.25065E-02,  1.21675E-02,  1.18327E-02,  1.15026E-02,  1.11779E-02,  1.08588E-02,  1.05460E-02,
  1.09192E-02,  1.12522E-02,  1.15916E-02,  1.19370E-02,  1.22876E-02,  1.26429E-02,  1.30021E-02,  1.33642E-02,  1.37283E-02,  1.40934E-02,  1.44582E-02,  1.48215E-02,  1.51820E-02,  1.55383E-02,  1.58890E-02,  1.62326E-02,  1.65678E-02,  1.68930E-02,  1.72070E-02,  1.75086E-02,  1.77965E-02,  1.80699E-02,  1.83278E-02,  1.85696E-02,  1.87948E-02,  1.90031E-02,  1.91942E-02,  1.93681E-02,  1.95247E-02,  1.96642E-02,  1.97865E-02,  1.98919E-02,  1.99801E-02,  2.00513E-02,  2.01052E-02,  2.01415E-02,  2.01599E-02,  2.01600E-02,  2.01412E-02,  2.01030E-02,  2.00449E-02,  1.99664E-02,  1.98670E-02,  1.97466E-02,  1.96050E-02,  1.94421E-02,  1.92582E-02,  1.90537E-02,  1.88293E-02,  1.85857E-02,  1.83238E-02,  1.80450E-02,  1.77504E-02,  1.74414E-02,  1.71195E-02,  1.67864E-02,  1.64435E-02,  1.60924E-02,  1.57348E-02,  1.53721E-02,  1.50058E-02,  1.46372E-02,  1.42678E-02,  1.38987E-02,  1.35310E-02,  1.31658E-02,  1.28040E-02,  1.24463E-02,  1.20936E-02,  1.17464E-02,  1.14052E-02,  1.10706E-02,  1.07429E-02,
  1.11441E-02,  1.14944E-02,  1.18520E-02,  1.22164E-02,  1.25870E-02,  1.29630E-02,  1.33437E-02,  1.37281E-02,  1.41152E-02,  1.45037E-02,  1.48923E-02,  1.52798E-02,  1.56646E-02,  1.60451E-02,  1.64197E-02,  1.67868E-02,  1.71448E-02,  1.74920E-02,  1.78270E-02,  1.81483E-02,  1.84546E-02,  1.87448E-02,  1.90180E-02,  1.92735E-02,  1.95109E-02,  1.97297E-02,  1.99300E-02,  2.01117E-02,  2.02749E-02,  2.04201E-02,  2.05472E-02,  2.06566E-02,  2.07483E-02,  2.08224E-02,  2.08787E-02,  2.09169E-02,  2.09367E-02,  2.09374E-02,  2.09185E-02,  2.08793E-02,  2.08190E-02,  2.07371E-02,  2.06329E-02,  2.05061E-02,  2.03565E-02,  2.01838E-02,  1.99884E-02,  1.97706E-02,  1.95311E-02,  1.92708E-02,  1.89907E-02,  1.86921E-02,  1.83766E-02,  1.80456E-02,  1.77010E-02,  1.73443E-02,  1.69774E-02,  1.66020E-02,  1.62200E-02,  1.58329E-02,  1.54425E-02,  1.50502E-02,  1.46575E-02,  1.42657E-02,  1.38759E-02,  1.34894E-02,  1.31070E-02,  1.27296E-02,  1.23579E-02,  1.19926E-02,  1.16343E-02,  1.12834E-02,  1.09402E-02,
  1.13719E-02,  1.17404E-02,  1.21173E-02,  1.25020E-02,  1.28939E-02,  1.32922E-02,  1.36961E-02,  1.41045E-02,  1.45163E-02,  1.49302E-02,  1.53448E-02,  1.57586E-02,  1.61699E-02,  1.65768E-02,  1.69777E-02,  1.73705E-02,  1.77535E-02,  1.81247E-02,  1.84825E-02,  1.88251E-02,  1.91512E-02,  1.94594E-02,  1.97487E-02,  2.00185E-02,  2.02682E-02,  2.04977E-02,  2.07068E-02,  2.08959E-02,  2.10654E-02,  2.12155E-02,  2.13469E-02,  2.14598E-02,  2.15545E-02,  2.16312E-02,  2.16897E-02,  2.17298E-02,  2.17510E-02,  2.17526E-02,  2.17339E-02,  2.16940E-02,  2.16319E-02,  2.15468E-02,  2.14380E-02,  2.13048E-02,  2.11469E-02,  2.09641E-02,  2.07565E-02,  2.05246E-02,  2.02689E-02,  1.99906E-02,  1.96907E-02,  1.93709E-02,  1.90326E-02,  1.86778E-02,  1.83083E-02,  1.79260E-02,  1.75331E-02,  1.71314E-02,  1.67230E-02,  1.63097E-02,  1.58933E-02,  1.54755E-02,  1.50578E-02,  1.46417E-02,  1.42284E-02,  1.38192E-02,  1.34150E-02,  1.30167E-02,  1.26251E-02,  1.22409E-02,  1.18646E-02,  1.14966E-02,  1.11373E-02,
  1.16020E-02,  1.19899E-02,  1.23873E-02,  1.27936E-02,  1.32082E-02,  1.36304E-02,  1.40592E-02,  1.44935E-02,  1.49322E-02,  1.53737E-02,  1.58167E-02,  1.62592E-02,  1.66995E-02,  1.71355E-02,  1.75651E-02,  1.79862E-02,  1.83966E-02,  1.87942E-02,  1.91769E-02,  1.95427E-02,  1.98901E-02,  2.02175E-02,  2.05238E-02,  2.08083E-02,  2.10705E-02,  2.13103E-02,  2.15279E-02,  2.17237E-02,  2.18984E-02,  2.20527E-02,  2.21873E-02,  2.23029E-02,  2.24000E-02,  2.24787E-02,  2.25392E-02,  2.25811E-02,  2.26039E-02,  2.26067E-02,  2.25886E-02,  2.25484E-02,  2.24850E-02,  2.23971E-02,  2.22839E-02,  2.21445E-02,  2.19783E-02,  2.17850E-02,  2.15646E-02,  2.13176E-02,  2.10447E-02,  2.07470E-02,  2.04258E-02,  2.00828E-02,  1.97199E-02,  1.93391E-02,  1.89425E-02,  1.85325E-02,  1.81113E-02,  1.76811E-02,  1.72441E-02,  1.68024E-02,  1.63580E-02,  1.59128E-02,  1.54684E-02,  1.50263E-02,  1.45880E-02,  1.41547E-02,  1.37274E-02,  1.33071E-02,  1.28946E-02,  1.24905E-02,  1.20953E-02,  1.17096E-02,  1.13335E-02,
  1.18341E-02,  1.22424E-02,  1.26615E-02,  1.30908E-02,  1.35297E-02,  1.39775E-02,  1.44331E-02,  1.48955E-02,  1.53633E-02,  1.58349E-02,  1.63088E-02,  1.67828E-02,  1.72549E-02,  1.77229E-02,  1.81843E-02,  1.86366E-02,  1.90773E-02,  1.95039E-02,  1.99139E-02,  2.03051E-02,  2.06755E-02,  2.10235E-02,  2.13477E-02,  2.16473E-02,  2.19219E-02,  2.21716E-02,  2.23967E-02,  2.25981E-02,  2.27768E-02,  2.29338E-02,  2.30703E-02,  2.31874E-02,  2.32857E-02,  2.33659E-02,  2.34279E-02,  2.34714E-02,  2.34959E-02,  2.35003E-02,  2.34834E-02,  2.34436E-02,  2.33795E-02,  2.32895E-02,  2.31724E-02,  2.30270E-02,  2.28525E-02,  2.26485E-02,  2.24148E-02,  2.21519E-02,  2.18605E-02,  2.15419E-02,  2.11975E-02,  2.08294E-02,  2.04396E-02,  2.00305E-02,  1.96046E-02,  1.91644E-02,  1.87124E-02,  1.82513E-02,  1.77834E-02,  1.73111E-02,  1.68366E-02,  1.63619E-02,  1.58888E-02,  1.54191E-02,  1.49542E-02,  1.44953E-02,  1.40437E-02,  1.36002E-02,  1.31656E-02,  1.27407E-02,  1.23259E-02,  1.19216E-02,  1.15282E-02,
  1.20676E-02,  1.24974E-02,  1.29394E-02,  1.33932E-02,  1.38581E-02,  1.43333E-02,  1.48178E-02,  1.53105E-02,  1.58099E-02,  1.63144E-02,  1.68221E-02,  1.73307E-02,  1.78380E-02,  1.83413E-02,  1.88379E-02,  1.93248E-02,  1.97991E-02,  2.02578E-02,  2.06979E-02,  2.11170E-02,  2.15124E-02,  2.18824E-02,  2.22254E-02,  2.25404E-02,  2.28271E-02,  2.30858E-02,  2.33172E-02,  2.35225E-02,  2.37031E-02,  2.38609E-02,  2.39974E-02,  2.41142E-02,  2.42125E-02,  2.42929E-02,  2.43558E-02,  2.44008E-02,  2.44272E-02,  2.44336E-02,  2.44186E-02,  2.43801E-02,  2.43163E-02,  2.42251E-02,  2.41049E-02,  2.39540E-02,  2.37715E-02,  2.35565E-02,  2.33090E-02,  2.30293E-02,  2.27182E-02,  2.23770E-02,  2.20077E-02,  2.16123E-02,  2.11933E-02,  2.07533E-02,  2.02954E-02,  1.98222E-02,  1.93369E-02,  1.88422E-02,  1.83408E-02,  1.78355E-02,  1.73285E-02,  1.68222E-02,  1.63186E-02,  1.58193E-02,  1.53261E-02,  1.48402E-02,  1.43628E-02,  1.38949E-02,  1.34373E-02,  1.29906E-02,  1.25554E-02,  1.21319E-02,  1.17205E-02,
