  2.65747E-03,  2.85215E-03,  3.05739E-03,  3.27342E-03,  3.50039E-03,  3.73840E-03,  3.98745E-03,  4.24747E-03,  4.51827E-03,  4.79955E-03,  5.09086E-03,  5.39163E-03,  5.70111E-03,  6.01841E-03,  6.34246E-03,  6.67200E-03,  7.00561E-03,  7.34170E-03,  7.67850E-03,  8.01414E-03,  8.34658E-03,  8.67371E-03,  8.99338E-03,  9.30341E-03,  9.60164E-03,  9.88602E-03,  1.01546E-02,  1.04057E-02,  1.06376E-02,  1.08493E-02,  1.10396E-02,  1.12079E-02,  1.13537E-02,  1.14772E-02,  1.15784E-02,  1.16579E-02,  1.17164E-02,  1.17548E-02,  1.17741E-02,  1.17755E-02,  1.17601E-02,  1.17293E-02,  1.16842E-02,  1.16259E-02,  1.15557E-02,  1.14745E-02,  1.13833E-02,  1.12830E-02,  1.11744E-02,  1.10582E-02,  1.09352E-02,  1.08059E-02,  1.06708E-02,  1.05306E-02,  1.03856E-02,  1.02365E-02,  1.00835E-02,  9.92711E-03,  9.76778E-03,  9.60589E-03,  9.44182E-03,  9.27596E-03,  9.10868E-03,  8.94035E-03,  8.77130E-03,  8.60187E-03,  8.43239E-03,  8.26317E-03,  8.09449E-03,  7.92663E-03,  7.75984E-03,  7.59436E-03,  7.43040E-03,  7.26818E-03,
  2.62594E-03,  2.82780E-03,  3.04121E-03,  3.26647E-03,  3.50380E-03,  3.75338E-03,  4.01528E-03,  4.28947E-03,  4.57582E-03,  4.87406E-03,  5.18378E-03,  5.50440E-03,  5.83515E-03,  6.17511E-03,  6.52311E-03,  6.87781E-03,  7.23763E-03,  7.60081E-03,  7.96538E-03,  8.32919E-03,  8.68994E-03,  9.04520E-03,  9.39248E-03,  9.72924E-03,  1.00530E-02,  1.03613E-02,  1.06519E-02,  1.09228E-02,  1.11722E-02,  1.13986E-02,  1.16008E-02,  1.17782E-02,  1.19304E-02,  1.20574E-02,  1.21595E-02,  1.22374E-02,  1.22921E-02,  1.23247E-02,  1.23365E-02,  1.23289E-02,  1.23034E-02,  1.22615E-02,  1.22046E-02,  1.21341E-02,  1.20512E-02,  1.19571E-02,  1.18530E-02,  1.17396E-02,  1.16181E-02,  1.14890E-02,  1.13532E-02,  1.12111E-02,  1.10635E-02,  1.09108E-02,  1.07536E-02,  1.05922E-02,  1.04272E-02,  1.02589E-02,  1.00878E-02,  9.91422E-03,  9.73866E-03,  9.56148E-03,  9.38305E-03,  9.20376E-03,  9.02396E-03,  8.84401E-03,  8.66424E-03,  8.48496E-03,  8.30649E-03,  8.12910E-03,  7.95306E-03,  7.77862E-03,  7.60599E-03,  7.43538E-03,
  2.58612E-03,  2.79518E-03,  3.01687E-03,  3.25156E-03,  3.49958E-03,  3.76117E-03,  4.03649E-03,  4.32560E-03,  4.62843E-03,  4.94475E-03,  5.27420E-03,  5.61621E-03,  5.97002E-03,  6.33466E-03,  6.70889E-03,  7.09125E-03,  7.48004E-03,  7.87329E-03,  8.26878E-03,  8.66408E-03,  9.05656E-03,  9.44343E-03,  9.82178E-03,  1.01887E-02,  1.05412E-02,  1.08764E-02,  1.11918E-02,  1.14848E-02,  1.17535E-02,  1.19960E-02,  1.22112E-02,  1.23981E-02,  1.25565E-02,  1.26865E-02,  1.27885E-02,  1.28635E-02,  1.29127E-02,  1.29376E-02,  1.29399E-02,  1.29213E-02,  1.28835E-02,  1.28284E-02,  1.27576E-02,  1.26728E-02,  1.25753E-02,  1.24666E-02,  1.23478E-02,  1.22200E-02,  1.20840E-02,  1.19407E-02,  1.17908E-02,  1.16350E-02,  1.14738E-02,  1.13076E-02,  1.11371E-02,  1.09627E-02,  1.07847E-02,  1.06036E-02,  1.04199E-02,  1.02340E-02,  1.00462E-02,  9.85693E-03,  9.66665E-03,  9.47572E-03,  9.28451E-03,  9.09340E-03,  8.90272E-03,  8.71281E-03,  8.52400E-03,  8.33656E-03,  8.15077E-03,  7.96689E-03,  7.78515E-03,  7.60574E-03,
  2.53707E-03,  2.75331E-03,  2.98334E-03,  3.22762E-03,  3.48659E-03,  3.76061E-03,  4.04992E-03,  4.35469E-03,  4.67492E-03,  5.01049E-03,  5.36106E-03,  5.72613E-03,  6.10493E-03,  6.49645E-03,  6.89942E-03,  7.31227E-03,  7.73312E-03,  8.15980E-03,  8.58982E-03,  9.02042E-03,  9.44860E-03,  9.87112E-03,  1.02846E-02,  1.06856E-02,  1.10707E-02,  1.14364E-02,  1.17797E-02,  1.20976E-02,  1.23878E-02,  1.26481E-02,  1.28772E-02,  1.30741E-02,  1.32384E-02,  1.33705E-02,  1.34712E-02,  1.35415E-02,  1.35832E-02,  1.35981E-02,  1.35884E-02,  1.35560E-02,  1.35034E-02,  1.34325E-02,  1.33454E-02,  1.32439E-02,  1.31297E-02,  1.30043E-02,  1.28690E-02,  1.27250E-02,  1.25730E-02,  1.24141E-02,  1.22490E-02,  1.20781E-02,  1.19021E-02,  1.17215E-02,  1.15368E-02,  1.13483E-02,  1.11565E-02,  1.09618E-02,  1.07647E-02,  1.05655E-02,  1.03646E-02,  1.01626E-02,  9.95968E-03,  9.75639E-03,  9.55307E-03,  9.35012E-03,  9.14790E-03,  8.94675E-03,  8.74700E-03,  8.54897E-03,  8.35292E-03,  8.15912E-03,  7.96780E-03,  7.77917E-03,
  2.47779E-03,  2.70112E-03,  2.93946E-03,  3.19343E-03,  3.46357E-03,  3.75037E-03,  4.05421E-03,  4.37536E-03,  4.71395E-03,  5.06995E-03,  5.44312E-03,  5.83299E-03,  6.23886E-03,  6.65970E-03,  7.09418E-03,  7.54064E-03,  7.99704E-03,  8.46097E-03,  8.92965E-03,  9.39997E-03,  9.86845E-03,  1.03314E-02,  1.07848E-02,  1.12246E-02,  1.16467E-02,  1.20471E-02,  1.24221E-02,  1.27681E-02,  1.30824E-02,  1.33624E-02,  1.36064E-02,  1.38136E-02,  1.39835E-02,  1.41167E-02,  1.42142E-02,  1.42776E-02,  1.43091E-02,  1.43111E-02,  1.42861E-02,  1.42369E-02,  1.41662E-02,  1.40765E-02,  1.39701E-02,  1.38493E-02,  1.37159E-02,  1.35716E-02,  1.34177E-02,  1.32556E-02,  1.30861E-02,  1.29100E-02,  1.27282E-02,  1.25411E-02,  1.23492E-02,  1.21531E-02,  1.19530E-02,  1.17496E-02,  1.15430E-02,  1.13338E-02,  1.11223E-02,  1.09090E-02,  1.06943E-02,  1.04786E-02,  1.02623E-02,  1.00459E-02,  9.82976E-03,  9.61427E-03,  9.39982E-03,  9.18679E-03,  8.97550E-03,  8.76629E-03,  8.55943E-03,  8.35520E-03,  8.15384E-03,  7.95555E-03,
  2.40720E-03,  2.63742E-03,  2.88398E-03,  3.14764E-03,  3.42910E-03,  3.72897E-03,  4.04781E-03,  4.38604E-03,  4.74392E-03,  5.12156E-03,  5.51884E-03,  5.93539E-03,  6.37056E-03,  6.82335E-03,  7.29240E-03,  7.77595E-03,  8.27181E-03,  8.77734E-03,  9.28944E-03,  9.80455E-03,  1.03187E-02,  1.08276E-02,  1.13265E-02,  1.18107E-02,  1.22753E-02,  1.27154E-02,  1.31266E-02,  1.35046E-02,  1.38460E-02,  1.41478E-02,  1.44081E-02,  1.46258E-02,  1.48006E-02,  1.49333E-02,  1.50253E-02,  1.50789E-02,  1.50967E-02,  1.50820E-02,  1.50380E-02,  1.49680E-02,  1.48754E-02,  1.47631E-02,  1.46341E-02,  1.44908E-02,  1.43353E-02,  1.41695E-02,  1.39949E-02,  1.38126E-02,  1.36238E-02,  1.34290E-02,  1.32291E-02,  1.30244E-02,  1.28155E-02,  1.26027E-02,  1.23863E-02,  1.21669E-02,  1.19446E-02,  1.17199E-02,  1.14932E-02,  1.12649E-02,  1.10355E-02,  1.08053E-02,  1.05748E-02,  1.03444E-02,  1.01147E-02,  9.88589E-03,  9.65851E-03,  9.43291E-03,  9.20945E-03,  8.98845E-03,  8.77022E-03,  8.55503E-03,  8.34313E-03,  8.13472E-03,
  2.32412E-03,  2.56094E-03,  2.81552E-03,  3.08878E-03,  3.38159E-03,  3.69476E-03,  4.02900E-03,  4.38493E-03,  4.76300E-03,  5.16349E-03,  5.58644E-03,  6.03161E-03,  6.49846E-03,  6.98604E-03,  7.49301E-03,  8.01753E-03,  8.55727E-03,  9.10935E-03,  9.67030E-03,  1.02361E-02,  1.08022E-02,  1.13636E-02,  1.19148E-02,  1.24501E-02,  1.29636E-02,  1.34495E-02,  1.39023E-02,  1.43170E-02,  1.46892E-02,  1.50154E-02,  1.52932E-02,  1.55215E-02,  1.57001E-02,  1.58301E-02,  1.59136E-02,  1.59535E-02,  1.59534E-02,  1.59172E-02,  1.58493E-02,  1.57537E-02,  1.56345E-02,  1.54954E-02,  1.53397E-02,  1.51702E-02,  1.49895E-02,  1.47993E-02,  1.46014E-02,  1.43969E-02,  1.41867E-02,  1.39716E-02,  1.37521E-02,  1.35286E-02,  1.33014E-02,  1.30708E-02,  1.28371E-02,  1.26006E-02,  1.23617E-02,  1.21206E-02,  1.18777E-02,  1.16335E-02,  1.13884E-02,  1.11428E-02,  1.08972E-02,  1.06521E-02,  1.04079E-02,  1.01650E-02,  9.92396E-03,  9.68508E-03,  9.44877E-03,  9.21536E-03,  8.98516E-03,  8.75847E-03,  8.53551E-03,  8.31651E-03,
  2.22728E-03,  2.47029E-03,  2.73257E-03,  3.01522E-03,  3.31930E-03,  3.64584E-03,  3.99579E-03,  4.36997E-03,  4.76907E-03,  5.19358E-03,  5.64377E-03,  6.11958E-03,  6.62062E-03,  7.14606E-03,  7.69460E-03,  8.26439E-03,  8.85296E-03,  9.45719E-03,  1.00733E-02,  1.06967E-02,  1.13221E-02,  1.19438E-02,  1.25553E-02,  1.31497E-02,  1.37200E-02,  1.42591E-02,  1.47602E-02,  1.52171E-02,  1.56245E-02,  1.59781E-02,  1.62750E-02,  1.65138E-02,  1.66947E-02,  1.68191E-02,  1.68899E-02,  1.69111E-02,  1.68873E-02,  1.68237E-02,  1.67257E-02,  1.65986E-02,  1.64472E-02,  1.62760E-02,  1.60889E-02,  1.58891E-02,  1.56794E-02,  1.54617E-02,  1.52378E-02,  1.50088E-02,  1.47754E-02,  1.45382E-02,  1.42977E-02,  1.40540E-02,  1.38074E-02,  1.35579E-02,  1.33058E-02,  1.30513E-02,  1.27946E-02,  1.25361E-02,  1.22761E-02,  1.20150E-02,  1.17532E-02,  1.14913E-02,  1.12297E-02,  1.09689E-02,  1.07094E-02,  1.04517E-02,  1.01961E-02,  9.94324E-03,  9.69337E-03,  9.44688E-03,  9.20411E-03,  8.96533E-03,  8.73080E-03,  8.50073E-03,
  2.11533E-03,  2.36398E-03,  2.63348E-03,  2.92515E-03,  3.24028E-03,  3.58014E-03,  3.94595E-03,  4.33880E-03,  4.75967E-03,  5.20932E-03,  5.68829E-03,  6.19679E-03,  6.73464E-03,  7.30121E-03,  7.89530E-03,  8.51509E-03,  9.15803E-03,  9.82080E-03,  1.04992E-02,  1.11881E-02,  1.18816E-02,  1.25729E-02,  1.32542E-02,  1.39175E-02,  1.45542E-02,  1.51555E-02,  1.57132E-02,  1.62194E-02,  1.66674E-02,  1.70520E-02,  1.73697E-02,  1.76187E-02,  1.77995E-02,  1.79143E-02,  1.79670E-02,  1.79628E-02,  1.79081E-02,  1.78095E-02,  1.76738E-02,  1.75077E-02,  1.73172E-02,  1.71076E-02,  1.68836E-02,  1.66487E-02,  1.64059E-02,  1.61573E-02,  1.59045E-02,  1.56485E-02,  1.53899E-02,  1.51290E-02,  1.48660E-02,  1.46009E-02,  1.43336E-02,  1.40642E-02,  1.37927E-02,  1.35191E-02,  1.32438E-02,  1.29668E-02,  1.26886E-02,  1.24097E-02,  1.21303E-02,  1.18511E-02,  1.15725E-02,  1.12951E-02,  1.10193E-02,  1.07458E-02,  1.04750E-02,  1.02073E-02,  9.94311E-03,  9.68286E-03,  9.42686E-03,  9.17541E-03,  8.92876E-03,  8.68712E-03,
  1.98683E-03,  2.24040E-03,  2.51648E-03,  2.81662E-03,  3.14239E-03,  3.49534E-03,  3.87698E-03,  4.28876E-03,  4.73199E-03,  5.20778E-03,  5.71701E-03,  6.26025E-03,  6.83761E-03,  7.44874E-03,  8.09266E-03,  8.76764E-03,  9.47114E-03,  1.01997E-02,  1.09486E-02,  1.17124E-02,  1.24842E-02,  1.32561E-02,  1.40189E-02,  1.47630E-02,  1.54779E-02,  1.61527E-02,  1.67771E-02,  1.73413E-02,  1.78368E-02,  1.82569E-02,  1.85972E-02,  1.88557E-02,  1.90332E-02,  1.91329E-02,  1.91600E-02,  1.91219E-02,  1.90267E-02,  1.88832E-02,  1.87002E-02,  1.84860E-02,  1.82480E-02,  1.79927E-02,  1.77252E-02,  1.74497E-02,  1.71693E-02,  1.68861E-02,  1.66014E-02,  1.63160E-02,  1.60302E-02,  1.57440E-02,  1.54571E-02,  1.51694E-02,  1.48804E-02,  1.45901E-02,  1.42981E-02,  1.40045E-02,  1.37094E-02,  1.34131E-02,  1.31157E-02,  1.28178E-02,  1.25197E-02,  1.22222E-02,  1.19256E-02,  1.16305E-02,  1.13376E-02,  1.10474E-02,  1.07604E-02,  1.04770E-02,  1.01978E-02,  9.92307E-03,  9.65319E-03,  9.38846E-03,  9.12913E-03,  8.87541E-03,
