  9.87762E-03,  1.00152E-02,  1.01540E-02,  1.02937E-02,  1.04340E-02,  1.05746E-02,  1.07153E-02,  1.08557E-02,  1.09954E-02,  1.11339E-02,  1.12707E-02,  1.14054E-02,  1.15374E-02,  1.16661E-02,  1.17908E-02,  1.19110E-02,  1.20260E-02,  1.21352E-02,  1.22377E-02,  1.23331E-02,  1.24207E-02,  1.24998E-02,  1.25700E-02,  1.26308E-02,  1.26818E-02,  1.27228E-02,  1.27535E-02,  1.27739E-02,  1.27840E-02,  1.27840E-02,  1.27743E-02,  1.27552E-02,  1.27273E-02,  1.26910E-02,  1.26472E-02,  1.25964E-02,  1.25393E-02,  1.24768E-02,  1.24094E-02,  1.23379E-02,  1.22627E-02,  1.21845E-02,  1.21037E-02,  1.20206E-02,  1.19357E-02,  1.18491E-02,  1.17610E-02,  1.16716E-02,  1.15809E-02,  1.14891E-02,  1.13961E-02,  1.13019E-02,  1.12067E-02,  1.11103E-02,  1.10129E-02,  1.09144E-02,  1.08149E-02,  1.07144E-02,  1.06130E-02,  1.05107E-02,  1.04077E-02,  1.03039E-02,  1.01996E-02,  1.00948E-02,  9.98953E-03,  9.88404E-03,  9.77838E-03,  9.67266E-03,  9.56699E-03,  9.46149E-03,  9.35625E-03,  9.25138E-03,  9.14697E-03,
  1.00313E-02,  1.01759E-02,  1.03220E-02,  1.04692E-02,  1.06174E-02,  1.07663E-02,  1.09154E-02,  1.10644E-02,  1.12130E-02,  1.13605E-02,  1.15066E-02,  1.16505E-02,  1.17918E-02,  1.19298E-02,  1.20638E-02,  1.21931E-02,  1.23168E-02,  1.24344E-02,  1.25450E-02,  1.26478E-02,  1.27421E-02,  1.28273E-02,  1.29026E-02,  1.29677E-02,  1.30219E-02,  1.30650E-02,  1.30968E-02,  1.31171E-02,  1.31261E-02,  1.31239E-02,  1.31109E-02,  1.30876E-02,  1.30546E-02,  1.30127E-02,  1.29625E-02,  1.29050E-02,  1.28410E-02,  1.27713E-02,  1.26967E-02,  1.26180E-02,  1.25358E-02,  1.24509E-02,  1.23636E-02,  1.22744E-02,  1.21835E-02,  1.20914E-02,  1.19980E-02,  1.19035E-02,  1.18081E-02,  1.17116E-02,  1.16141E-02,  1.15156E-02,  1.14160E-02,  1.13154E-02,  1.12137E-02,  1.11110E-02,  1.10072E-02,  1.09024E-02,  1.07967E-02,  1.06901E-02,  1.05827E-02,  1.04746E-02,  1.03658E-02,  1.02566E-02,  1.01470E-02,  1.00371E-02,  9.92713E-03,  9.81709E-03,  9.70716E-03,  9.59743E-03,  9.48803E-03,  9.37906E-03,  9.27063E-03,
  1.01877E-02,  1.03397E-02,  1.04936E-02,  1.06489E-02,  1.08055E-02,  1.09631E-02,  1.11212E-02,  1.12796E-02,  1.14377E-02,  1.15951E-02,  1.17511E-02,  1.19052E-02,  1.20568E-02,  1.22050E-02,  1.23491E-02,  1.24884E-02,  1.26220E-02,  1.27489E-02,  1.28684E-02,  1.29795E-02,  1.30815E-02,  1.31734E-02,  1.32546E-02,  1.33244E-02,  1.33822E-02,  1.34276E-02,  1.34605E-02,  1.34806E-02,  1.34880E-02,  1.34831E-02,  1.34662E-02,  1.34379E-02,  1.33990E-02,  1.33503E-02,  1.32928E-02,  1.32274E-02,  1.31553E-02,  1.30773E-02,  1.29945E-02,  1.29078E-02,  1.28179E-02,  1.27255E-02,  1.26311E-02,  1.25352E-02,  1.24382E-02,  1.23401E-02,  1.22412E-02,  1.21416E-02,  1.20412E-02,  1.19400E-02,  1.18380E-02,  1.17350E-02,  1.16311E-02,  1.15261E-02,  1.14201E-02,  1.13131E-02,  1.12049E-02,  1.10957E-02,  1.09856E-02,  1.08745E-02,  1.07625E-02,  1.06498E-02,  1.05365E-02,  1.04227E-02,  1.03085E-02,  1.01940E-02,  1.00795E-02,  9.96489E-03,  9.85047E-03,  9.73631E-03,  9.62255E-03,  9.50929E-03,  9.39664E-03,
  1.03467E-02,  1.05066E-02,  1.06687E-02,  1.08326E-02,  1.09982E-02,  1.11651E-02,  1.13329E-02,  1.15013E-02,  1.16698E-02,  1.18378E-02,  1.20047E-02,  1.21699E-02,  1.23327E-02,  1.24922E-02,  1.26476E-02,  1.27980E-02,  1.29424E-02,  1.30798E-02,  1.32093E-02,  1.33298E-02,  1.34404E-02,  1.35399E-02,  1.36277E-02,  1.37028E-02,  1.37646E-02,  1.38127E-02,  1.38467E-02,  1.38664E-02,  1.38719E-02,  1.38636E-02,  1.38419E-02,  1.38076E-02,  1.37616E-02,  1.37050E-02,  1.36388E-02,  1.35643E-02,  1.34827E-02,  1.33953E-02,  1.33031E-02,  1.32073E-02,  1.31087E-02,  1.30080E-02,  1.29060E-02,  1.28030E-02,  1.26993E-02,  1.25951E-02,  1.24906E-02,  1.23856E-02,  1.22803E-02,  1.21743E-02,  1.20677E-02,  1.19603E-02,  1.18520E-02,  1.17427E-02,  1.16324E-02,  1.15209E-02,  1.14083E-02,  1.12946E-02,  1.11798E-02,  1.10640E-02,  1.09474E-02,  1.08299E-02,  1.07118E-02,  1.05932E-02,  1.04741E-02,  1.03549E-02,  1.02355E-02,  1.01162E-02,  9.99702E-03,  9.87822E-03,  9.75987E-03,  9.64211E-03,  9.52506E-03,
  1.05083E-02,  1.06765E-02,  1.08472E-02,  1.10202E-02,  1.11953E-02,  1.13722E-02,  1.15505E-02,  1.17297E-02,  1.19093E-02,  1.20889E-02,  1.22677E-02,  1.24450E-02,  1.26201E-02,  1.27920E-02,  1.29599E-02,  1.31227E-02,  1.32792E-02,  1.34285E-02,  1.35692E-02,  1.37003E-02,  1.38206E-02,  1.39288E-02,  1.40240E-02,  1.41052E-02,  1.41716E-02,  1.42226E-02,  1.42577E-02,  1.42768E-02,  1.42799E-02,  1.42675E-02,  1.42401E-02,  1.41986E-02,  1.41441E-02,  1.40779E-02,  1.40015E-02,  1.39162E-02,  1.38237E-02,  1.37253E-02,  1.36224E-02,  1.35163E-02,  1.34079E-02,  1.32982E-02,  1.31878E-02,  1.30771E-02,  1.29665E-02,  1.28560E-02,  1.27457E-02,  1.26355E-02,  1.25251E-02,  1.24145E-02,  1.23034E-02,  1.21917E-02,  1.20790E-02,  1.19654E-02,  1.18506E-02,  1.17347E-02,  1.16175E-02,  1.14992E-02,  1.13797E-02,  1.12591E-02,  1.11375E-02,  1.10151E-02,  1.08919E-02,  1.07682E-02,  1.06441E-02,  1.05198E-02,  1.03953E-02,  1.02710E-02,  1.01469E-02,  1.00232E-02,  9.90007E-03,  9.77759E-03,  9.65591E-03,
  1.06723E-02,  1.08491E-02,  1.10290E-02,  1.12117E-02,  1.13969E-02,  1.15845E-02,  1.17738E-02,  1.19647E-02,  1.21564E-02,  1.23485E-02,  1.25402E-02,  1.27309E-02,  1.29195E-02,  1.31052E-02,  1.32869E-02,  1.34635E-02,  1.36337E-02,  1.37962E-02,  1.39497E-02,  1.40928E-02,  1.42241E-02,  1.43423E-02,  1.44460E-02,  1.45342E-02,  1.46058E-02,  1.46600E-02,  1.46964E-02,  1.47146E-02,  1.47147E-02,  1.46973E-02,  1.46629E-02,  1.46127E-02,  1.45481E-02,  1.44705E-02,  1.43818E-02,  1.42839E-02,  1.41784E-02,  1.40673E-02,  1.39521E-02,  1.38343E-02,  1.37150E-02,  1.35954E-02,  1.34759E-02,  1.33571E-02,  1.32393E-02,  1.31224E-02,  1.30063E-02,  1.28908E-02,  1.27756E-02,  1.26605E-02,  1.25451E-02,  1.24291E-02,  1.23122E-02,  1.21943E-02,  1.20752E-02,  1.19548E-02,  1.18330E-02,  1.17099E-02,  1.15855E-02,  1.14599E-02,  1.13332E-02,  1.12055E-02,  1.10771E-02,  1.09481E-02,  1.08186E-02,  1.06889E-02,  1.05592E-02,  1.04296E-02,  1.03003E-02,  1.01714E-02,  1.00432E-02,  9.91577E-03,  9.78923E-03,
  1.08383E-02,  1.10243E-02,  1.12139E-02,  1.14068E-02,  1.16028E-02,  1.18017E-02,  1.20030E-02,  1.22063E-02,  1.24111E-02,  1.26168E-02,  1.28227E-02,  1.30278E-02,  1.32314E-02,  1.34323E-02,  1.36294E-02,  1.38214E-02,  1.40069E-02,  1.41844E-02,  1.43524E-02,  1.45092E-02,  1.46532E-02,  1.47828E-02,  1.48964E-02,  1.49926E-02,  1.50702E-02,  1.51282E-02,  1.51659E-02,  1.51829E-02,  1.51794E-02,  1.51557E-02,  1.51129E-02,  1.50522E-02,  1.49753E-02,  1.48841E-02,  1.47808E-02,  1.46677E-02,  1.45471E-02,  1.44210E-02,  1.42916E-02,  1.41605E-02,  1.40291E-02,  1.38984E-02,  1.37693E-02,  1.36420E-02,  1.35168E-02,  1.33934E-02,  1.32717E-02,  1.31512E-02,  1.30316E-02,  1.29122E-02,  1.27928E-02,  1.26728E-02,  1.25519E-02,  1.24298E-02,  1.23064E-02,  1.21815E-02,  1.20551E-02,  1.19271E-02,  1.17976E-02,  1.16668E-02,  1.15347E-02,  1.14016E-02,  1.12676E-02,  1.11330E-02,  1.09979E-02,  1.08626E-02,  1.07272E-02,  1.05920E-02,  1.04572E-02,  1.03229E-02,  1.01894E-02,  1.00567E-02,  9.92506E-03,
  1.10063E-02,  1.12019E-02,  1.14016E-02,  1.16053E-02,  1.18128E-02,  1.20237E-02,  1.22378E-02,  1.24546E-02,  1.26735E-02,  1.28939E-02,  1.31152E-02,  1.33363E-02,  1.35563E-02,  1.37740E-02,  1.39883E-02,  1.41975E-02,  1.44003E-02,  1.45948E-02,  1.47792E-02,  1.49517E-02,  1.51103E-02,  1.52531E-02,  1.53782E-02,  1.54838E-02,  1.55684E-02,  1.56308E-02,  1.56700E-02,  1.56855E-02,  1.56775E-02,  1.56463E-02,  1.55932E-02,  1.55197E-02,  1.54278E-02,  1.53202E-02,  1.51993E-02,  1.50681E-02,  1.49295E-02,  1.47860E-02,  1.46401E-02,  1.44938E-02,  1.43487E-02,  1.42061E-02,  1.40666E-02,  1.39305E-02,  1.37978E-02,  1.36683E-02,  1.35413E-02,  1.34163E-02,  1.32926E-02,  1.31696E-02,  1.30465E-02,  1.29229E-02,  1.27983E-02,  1.26723E-02,  1.25447E-02,  1.24153E-02,  1.22842E-02,  1.21512E-02,  1.20165E-02,  1.18802E-02,  1.17425E-02,  1.16037E-02,  1.14638E-02,  1.13232E-02,  1.11821E-02,  1.10408E-02,  1.08995E-02,  1.07584E-02,  1.06178E-02,  1.04778E-02,  1.03386E-02,  1.02004E-02,  1.00634E-02,
  1.11759E-02,  1.13815E-02,  1.15919E-02,  1.18070E-02,  1.20266E-02,  1.22504E-02,  1.24781E-02,  1.27093E-02,  1.29434E-02,  1.31798E-02,  1.34178E-02,  1.36564E-02,  1.38945E-02,  1.41310E-02,  1.43643E-02,  1.45929E-02,  1.48151E-02,  1.50289E-02,  1.52322E-02,  1.54227E-02,  1.55983E-02,  1.57565E-02,  1.58950E-02,  1.60117E-02,  1.61046E-02,  1.61722E-02,  1.62131E-02,  1.62268E-02,  1.62132E-02,  1.61729E-02,  1.61072E-02,  1.60181E-02,  1.59081E-02,  1.57803E-02,  1.56382E-02,  1.54853E-02,  1.53251E-02,  1.51610E-02,  1.49959E-02,  1.48323E-02,  1.46720E-02,  1.45164E-02,  1.43659E-02,  1.42209E-02,  1.40811E-02,  1.39458E-02,  1.38142E-02,  1.36854E-02,  1.35585E-02,  1.34324E-02,  1.33063E-02,  1.31796E-02,  1.30517E-02,  1.29221E-02,  1.27905E-02,  1.26567E-02,  1.25208E-02,  1.23827E-02,  1.22426E-02,  1.21006E-02,  1.19570E-02,  1.18120E-02,  1.16660E-02,  1.15191E-02,  1.13716E-02,  1.12240E-02,  1.10763E-02,  1.09290E-02,  1.07821E-02,  1.06361E-02,  1.04910E-02,  1.03470E-02,  1.02044E-02,
  1.13468E-02,  1.15629E-02,  1.17845E-02,  1.20115E-02,  1.22439E-02,  1.24813E-02,  1.27236E-02,  1.29702E-02,  1.32207E-02,  1.34745E-02,  1.37307E-02,  1.39884E-02,  1.42465E-02,  1.45036E-02,  1.47583E-02,  1.50087E-02,  1.52529E-02,  1.54886E-02,  1.57135E-02,  1.59250E-02,  1.61202E-02,  1.62965E-02,  1.64509E-02,  1.65808E-02,  1.66837E-02,  1.67575E-02,  1.68007E-02,  1.68122E-02,  1.67918E-02,  1.67403E-02,  1.66592E-02,  1.65509E-02,  1.64186E-02,  1.62663E-02,  1.60982E-02,  1.59189E-02,  1.57329E-02,  1.55444E-02,  1.53569E-02,  1.51735E-02,  1.49962E-02,  1.48265E-02,  1.46648E-02,  1.45110E-02,  1.43646E-02,  1.42244E-02,  1.40893E-02,  1.39579E-02,  1.38287E-02,  1.37006E-02,  1.35725E-02,  1.34434E-02,  1.33127E-02,  1.31798E-02,  1.30444E-02,  1.29063E-02,  1.27656E-02,  1.26222E-02,  1.24765E-02,  1.23285E-02,  1.21786E-02,  1.20272E-02,  1.18745E-02,  1.17208E-02,  1.15666E-02,  1.14122E-02,  1.12578E-02,  1.11038E-02,  1.09504E-02,  1.07979E-02,  1.06465E-02,  1.04964E-02,  1.03479E-02,
