NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.01198E-03, -6.89247E-03, -6.75103E-03, -6.58735E-03, -6.40136E-03, -6.19320E-03, -5.96330E-03, -5.71231E-03, -5.44120E-03, -5.15123E-03, -4.84395E-03, -4.52121E-03, -4.18513E-03, -3.83811E-03, -3.48279E-03, -3.12200E-03, -2.75873E-03, -2.39607E-03, -2.03713E-03, -1.68502E-03, -1.34271E-03, -1.01304E-03, -6.98583E-04, -4.01627E-04, -1.24118E-04,  1.32382E-04,  3.66714E-04,  5.78129E-04,  7.66284E-04,  9.31221E-04,  1.07333E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.47889E-03, -7.39911E-03, -7.29660E-03, -7.17060E-03, -7.02051E-03, -6.84592E-03, -6.64667E-03, -6.42286E-03, -6.17488E-03, -5.90340E-03, -5.60945E-03, -5.29438E-03, -4.95988E-03, -4.60799E-03, -4.24109E-03, -3.86189E-03, -3.47336E-03, -3.07874E-03, -2.68145E-03, -2.28504E-03, -1.89312E-03, -1.50926E-03, -1.13691E-03, -7.79341E-04, -4.39519E-04, -1.20062E-04,  1.76828E-04,  4.49412E-04,  6.96437E-04,  9.17146E-04,  1.11127E-03,  1.27899E-03,  1.42090E-03,  1.53797E-03,  1.63146E-03,  1.70287E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.87920E-03, -7.84309E-03, -7.78450E-03, -7.70221E-03, -7.59513E-03, -7.46231E-03, -7.30302E-03, -7.11672E-03, -6.90315E-03, -6.66234E-03, -6.39463E-03, -6.10070E-03, -5.78161E-03, -5.43881E-03, -5.07415E-03, -4.68988E-03, -4.28865E-03, -3.87350E-03, -3.44782E-03, -3.01530E-03, -2.57986E-03, -2.14561E-03, -1.71672E-03, -1.29734E-03, -8.91485E-04, -5.02939E-04, -1.35142E-04,  2.08898E-04,  5.26678E-04,  8.16259E-04,  1.07629E-03,  1.30603E-03,  1.50532E-03,  1.67452E-03,  1.81451E-03,  1.92658E-03,  2.01235E-03,  2.07371E-03,  2.11273E-03,  2.13160E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.20015E-03, -8.20958E-03, -8.19780E-03, -8.16319E-03, -8.10425E-03, -8.01953E-03, -7.90774E-03, -7.76777E-03, -7.59869E-03, -7.39983E-03, -7.17079E-03, -6.91149E-03, -6.62223E-03, -6.30366E-03, -5.95688E-03, -5.58343E-03, -5.18530E-03, -4.76499E-03, -4.32544E-03, -3.87007E-03, -3.40272E-03, -2.92761E-03, -2.44927E-03, -1.97244E-03, -1.50198E-03, -1.04273E-03, -5.99383E-04, -1.76347E-04,  2.22373E-04,  5.93300E-04,  9.33577E-04,  1.24104E-03,  1.51424E-03,  1.75248E-03,  1.95574E-03,  2.12467E-03,  2.26050E-03,  2.36491E-03,  2.44001E-03,  2.48816E-03,  2.51192E-03,  2.51392E-03,  2.49683E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.43283E-03, -8.48758E-03, -8.52324E-03, -8.53797E-03, -8.52990E-03, -8.49722E-03, -8.43816E-03, -8.35109E-03, -8.23447E-03, -8.08696E-03, -7.90745E-03, -7.69508E-03, -7.44929E-03, -7.16988E-03, -6.85705E-03, -6.51142E-03, -6.13411E-03, -5.72672E-03, -5.29142E-03, -4.83093E-03, -4.34852E-03, -3.84804E-03, -3.33384E-03, -2.81075E-03, -2.28400E-03, -1.75911E-03, -1.24174E-03, -7.37564E-04, -2.52102E-04,  2.09467E-04,  6.42456E-04,  1.04282E-03,  1.40730E-03,  1.73345E-03,  2.01975E-03,  2.26557E-03,  2.47113E-03,  2.63744E-03,  2.76617E-03,  2.85957E-03,  2.92031E-03,  2.95136E-03,  2.95585E-03,  2.93698E-03,  2.89794E-03,  2.84178E-03,  2.77140E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.67052E-03, -8.75206E-03, -8.81538E-03, -8.85842E-03, -8.87909E-03, -8.87529E-03, -8.84495E-03, -8.78605E-03, -8.69668E-03, -8.57506E-03, -8.41960E-03, -8.22895E-03, -8.00202E-03, -7.73806E-03, -7.43673E-03, -7.09809E-03, -6.72271E-03, -6.31168E-03, -5.86669E-03, -5.39003E-03, -4.88467E-03, -4.35424E-03, -3.80304E-03, -3.23601E-03, -2.65870E-03, -2.07714E-03, -1.49777E-03, -9.27241E-04, -3.72242E-04,  1.60708E-04,  6.65481E-04,  1.13655E-03,  1.56920E-03,  1.95964E-03,  2.30516E-03,  2.60415E-03,  2.85613E-03,  3.06164E-03,  3.22217E-03,  3.34002E-03,  3.41813E-03,  3.45989E-03,  3.46902E-03,  3.44937E-03,  3.40484E-03,  3.33918E-03,  3.25600E-03,  3.15865E-03,  3.05019E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.88039E-03, -8.98936E-03, -9.08131E-03, -9.15402E-03, -9.20519E-03, -9.23247E-03, -9.23349E-03, -9.20591E-03, -9.14740E-03, -9.05577E-03, -8.92894E-03, -8.76503E-03, -8.56240E-03, -8.31973E-03, -8.03604E-03, -7.71076E-03, -7.34382E-03, -6.93567E-03, -6.48736E-03, -6.00063E-03, -5.47789E-03, -4.92235E-03, -4.33799E-03, -3.72963E-03, -3.10287E-03, -2.46406E-03, -1.82020E-03, -1.17883E-03, -5.47787E-04,  6.49895E-05,  6.51738E-04,  1.20516E-03,  1.71869E-03,  2.18675E-03,  2.60498E-03,  2.97032E-03,  3.28112E-03,  3.53712E-03,  3.73933E-03,  3.88990E-03,  3.99194E-03,  4.04929E-03,  4.06628E-03,  4.04755E-03,  3.99784E-03,  3.92184E-03,  3.82402E-03,  3.70861E-03,  3.57944E-03,  3.43999E-03,  3.29332E-03,  3.14208E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.90924E-03, -9.05905E-03, -9.19559E-03, -9.31663E-03, -9.41984E-03, -9.50274E-03, -9.56279E-03, -9.59734E-03, -9.60373E-03, -9.57928E-03, -9.52137E-03, -9.42743E-03, -9.29508E-03, -9.12210E-03, -8.90655E-03, -8.64677E-03, -8.34153E-03, -7.99002E-03, -7.59196E-03, -7.14765E-03, -6.65807E-03, -6.12493E-03, -5.55076E-03, -4.93898E-03, -4.29395E-03, -3.62100E-03, -2.92648E-03, -2.21766E-03, -1.50270E-03, -7.90415E-04, -9.01270E-05,  5.88686E-04,  1.23671E-03,  1.84517E-03,  2.40620E-03,  2.91318E-03,  3.36100E-03,  3.74625E-03,  4.06728E-03,  4.32418E-03,  4.51862E-03,  4.65366E-03,  4.73349E-03,  4.76311E-03,  4.74805E-03,  4.69411E-03,  4.60710E-03,  4.49266E-03,  4.35611E-03,  4.20234E-03,  4.03575E-03,  3.86023E-03,  3.67916E-03,  3.49540E-03,  3.31135E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.02844E-03, -9.20358E-03, -9.36730E-03, -9.51735E-03, -9.65131E-03, -9.76660E-03, -9.86049E-03, -9.93013E-03, -9.97258E-03, -9.98482E-03, -9.96382E-03, -9.90659E-03, -9.81021E-03, -9.67189E-03, -9.48906E-03, -9.25938E-03, -8.98090E-03, -8.65202E-03, -8.27166E-03, -7.83928E-03, -7.35498E-03, -6.81960E-03, -6.23479E-03, -5.60311E-03, -4.92818E-03, -4.21470E-03, -3.46857E-03, -2.69692E-03, -1.90809E-03, -1.11154E-03, -3.17722E-04,  4.62281E-04,  1.21705E-03,  1.93530E-03,  2.60638E-03,  3.22078E-03,  3.77055E-03,  4.24969E-03,  4.65439E-03,  4.98307E-03,  5.23637E-03,  5.41692E-03,  5.52901E-03,  5.57828E-03,  5.57124E-03,  5.51496E-03,  5.41668E-03,  5.28352E-03,  5.12226E-03,  4.93915E-03,  4.73987E-03,  4.52939E-03,  4.31204E-03,  4.09147E-03,  3.87073E-03,  3.65229E-03,  3.43814E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.11227E-03, -9.31162E-03, -9.50163E-03, -9.68004E-03, -9.84441E-03, -9.99210E-03, -1.01203E-02, -1.02259E-02, -1.03058E-02, -1.03566E-02, -1.03751E-02, -1.03578E-02, -1.03012E-02, -1.02020E-02, -1.00570E-02, -9.86329E-03, -9.61803E-03, -9.31888E-03, -8.96389E-03, -8.55162E-03, -8.08124E-03, -7.55257E-03, -6.96623E-03, -6.32374E-03, -5.62765E-03, -4.88166E-03, -4.09078E-03, -3.26146E-03, -2.40167E-03, -1.52094E-03, -6.30305E-04,  2.57885E-04,  1.13030E-03,  1.97307E-03,  2.77240E-03,  3.51523E-03,  4.18989E-03,  4.78675E-03,  5.29872E-03,  5.72152E-03,  6.05384E-03,  6.29713E-03,  6.45537E-03,  6.53459E-03,  6.54235E-03,  6.48718E-03,  6.37810E-03,  6.22414E-03,  6.03400E-03,  5.81580E-03,  5.57689E-03,  5.32373E-03,  5.06194E-03,  4.79621E-03,  4.53046E-03,  4.26784E-03,  4.01082E-03,  3.76132E-03,  3.52076E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
